Utente Test;Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP
Utente 173;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0063526359558218086;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.01564007516433734;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.0037205036394787117;0.03083748637800129
Utente 174;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.019328160512567368;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.01240388400382729;0.0006670465442831281;0.003495011031280046;0.0006670465442831281;0.0006670465442831281;0.0038172404026147713;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.0006670465442831281;0.037693907615528405
Utente 175;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.04882049355858539;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.008124567722658602;0.005481711562287109;0.005751425169385002;0.005481711562287109;0.005481711562287109;0.01989422930552894;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.005481711562287109;0.03558566230808251
Utente 176;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.014234727487614453;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.009356879179518184;0.0008179912410753644;0.012365684406846466;0.0008179912410753644;0.0023856774003554178;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644;0.0008179912410753644
Utente 177;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.031065898154709694;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.005630503982100437;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.009093094675422889;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0022753202427504594;0.0385019362879386
Utente 178;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.04637828101081469;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.006380184305272474;0.0005220498566253494;0.011954382037806627;0.0005220498566253494;0.0022070580809475547;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494;0.0005220498566253494
Utente 179;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.050126831428069896;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.009888805572343801;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.009026853003467077;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.001801777742459281;0.032496645315472375
Utente 180;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.03698053971961322;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.0067784526580833785;0.000348965991683719;0.0023972219177778756;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.0031435675422404946;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719;0.000348965991683719
Utente 181;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.0022080543145322567;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.014472995448798707;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.007435270444774322;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.004888832873075901;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.00045373961608312206;0.03363262177287033
Utente 182;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.006371781420660585;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.05057875399583188;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.00295376039707664;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.011577964448931688;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.0006018072775769466;0.13781475432644624
Utente 183;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0033060991386699287;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.013045207928658781;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.00450710744774214;0.0003142262192976888;0.0021222225639598614;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888;0.0003142262192976888
Utente 184;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.02353209175136219;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.018309307790836452;0.002140284718020131;0.002802490703534533;0.002140284718020131;0.002140284718020131;0.0070155779788554215;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131;0.002140284718020131
Utente 185;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0022057478217360456;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.011858124269133822;0.0014966585344217678;0.004096340358828323;0.0014966585344217678;0.0014966585344217678;0.014229455186554277;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.0014966585344217678;0.03480338173912397
Utente 186;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.051193324430311805;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.000522829695839487;0.00021656684323449478;0.014969217326260442;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.015064732765165824;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478;0.00021656684323449478
Utente 187;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.016870302399224598;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.012858558434738604;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.007377285449795541;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.0024356044119992525;0.03497644259335499
Utente 188;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.025768802452721125;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.0059255249436252705;0.002225316024451601;0.0035611850198780303;0.002225316024451601;0.002225316024451601;0.018795254527829625;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.002225316024451601;0.031876320749191674
Utente 189;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.059062757729301446;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.017112643329398533;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.004033238375153564;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672;0.00367865046704672
Utente 190;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.0012803614906060406;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.007940373061545436;0.000557593818409691;0.0009251640012537005;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.0016597886110775277;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.000557593818409691;0.033777199764081924
Utente 191;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0028738836219720674;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.04230261026712918;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0033688804671285766;0.0020234972002113696;0.011787903137259512;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.008358033259593108;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.0020234972002113696;0.035890705663153055
Utente 195;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.02630271654639804;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.0044964073924341095;0.004174692174156262;0.008087652765932775;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.01597377530359426;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262;0.004174692174156262
Utente 197;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.011164525588691389;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.011236362732069852;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.011848467036784074;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184;0.0011594947296191184
Utente 198;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0031120881187904903;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.01131944782087969;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0032149520151286554;0.0005568983925722019;0.012887305075078745;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019;0.0005568983925722019
Utente 199;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;0.07031946628786427;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;0.009309791647119573;8.79262281797356e-05;0.0175223552750337;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;0.006057115202468217;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05;8.79262281797356e-05
Utente 200;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.01953894928247342;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.006682897223012783;0.0014913123139326217;0.001822854131975969;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217;0.0014913123139326217
Utente 201;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.03342747152749892;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.016326080467379222;0.0041051741619875385;0.006603561626213497;0.0041051741619875385;0.0041051741619875385;0.010345944649158315;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385;0.0041051741619875385
Utente 202;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.018786944526881517;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.00790255351145129;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.007587106376204954;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.001731295951301641;0.13741995707322802
Utente 203;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.01436970102506797;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.009396031328165827;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.005904869418621976;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525;0.0035459266132614525
Utente 204;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.01393709916737216;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0033780847165411397;0.0008283000038105568;0.009464549405155225;0.0008283000038105568;0.002661770335928244;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.0008283000038105568;0.13772304561601217
Utente 205;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.007610607214132993;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.009395730250651654;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.006004937208834918;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.00740540136736007;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818;0.0006142006285707818
Utente 206;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.03340662317045863;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.006026881701060405;0.0013904783648697005;0.010063970465429653;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.0013904783648697005;0.03280587845223513
Utente 207;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.05111337106797586;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.011384101779367996;0.001318995647224162;0.0016051273150165905;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.001318995647224162;0.03318315122699889
Utente 208;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;0.024274518073907538;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;0.009352415187861216;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;0.003102046710509271;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;7.622427087519166e-05;0.15267756343688496
Utente 209;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.010218339686571268;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.005142742189904197;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998;0.003399941553382998
Utente 210;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0031848973715936863;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.045915200543910455;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.01826084462195406;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0016586487862167466;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.0006293337172176989;0.03504949308612437
Utente 211;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.011168072995544334;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.01164444480425719;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.008347014488012628;0.03573256028615041
Utente 212;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.04543439510797563;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.012373019604112237;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.008548897862346364;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.004338454847424964;0.032701940810728365
Utente 213;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.016166148889727863;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.009470208826095387;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.002525776846069738;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324;0.0017137386457560324
Utente 214;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.049210823092416776;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.010631883217882847;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.007922193595744597;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.0032451370249906588;0.03773140916571356
